PUFC04_SEX,PUFC05_AGE,PUFC06_MSTAT,PUFC07_GRADE,PUFC09_GRADTECH,PUFC11_WORK,PUFC14_PROCC,PUFC17_NATEM,PUFC18_PNWHRS,PUFC19_PHOURS,PUFC23_PCLASS,PUFC41_WQTR,PUFNEWEMPSTAT
0,72,5,4,1,1,19,1,3,9,4,2,0
1,19,3,2,0,0,43,3,0,0,5,1,1
1,60,2,20,0,1,34,1,8,40,2,2,0
0,43,2,4,0,0,43,3,0,0,5,1,1
1,47,2,0,0,0,43,3,0,0,5,0,1
0,45,2,20,0,1,18,1,8,40,1,2,0
1,23,3,2,0,0,43,3,0,0,5,2,1
1,15,3,0,0,0,43,3,0,0,5,1,1
0,21,2,20,0,0,43,3,0,0,5,1,1
1,39,2,9,0,1,26,1,3,3,4,2,0
0,29,2,7,0,1,8,1,3,9,3,2,0
1,63,2,20,0,0,43,3,0,0,5,0,1
0,64,2,20,0,1,19,1,6,42,4,2,0
1,37,3,14,0,1,33,1,7,42,4,2,0
1,54,2,4,0,1,32,1,8,48,2,2,0
0,53,2,3,0,0,43,3,0,0,5,0,1
0,28,2,20,0,0,43,3,0,0,5,0,1
1,27,2,0,0,1,33,1,9,54,4,2,0
0,25,2,20,0,1,42,1,8,40,2,2,0
1,74,2,4,0,0,43,3,0,0,5,0,1
0,65,2,4,1,1,32,1,4,4,4,2,0
1,41,2,14,0,1,11,1,12,84,2,2,0
0,44,2,14,0,0,43,3,0,0,5,0,1
1,39,2,14,0,1,22,0,9,54,2,2,0
0,31,2,14,0,1,36,1,10,60,2,2,0
0,67,5,4,0,0,43,3,0,0,5,0,1
0,78,5,4,0,0,43,3,0,0,5,0,1
1,53,3,14,0,0,43,3,0,0,5,0,1
1,23,3,20,0,1,12,0,8,24,2,2,0
1,56,2,9,0,0,43,3,0,0,5,2,2
0,55,2,4,0,1,8,1,7,21,2,2,0
1,22,3,11,0,1,11,1,9,45,2,2,0
1,25,2,14,0,1,11,1,9,45,2,2,0
0,20,2,9,0,0,43,3,0,0,5,0,1
1,37,2,14,0,1,34,1,12,84,2,2,0
0,39,2,4,0,0,8,1,9,0,3,2,0
0,19,3,14,0,0,43,3,0,0,5,2,2
0,15,3,11,0,0,43,3,0,0,5,1,1
1,53,2,20,0,1,5,1,8,40,1,2,0
0,51,2,20,0,1,42,1,8,40,1,2,0
0,17,3,0,0,0,43,3,0,0,5,1,1
1,23,2,14,1,1,23,1,3,6,2,2,0
0,21,2,14,0,0,43,3,0,0,5,0,1
0,69,5,4,1,1,25,1,1,7,4,2,0
1,41,2,13,0,1,33,1,9,54,4,2,0
0,45,2,20,0,1,15,1,8,40,2,2,0
1,41,2,20,0,1,42,1,8,40,2,2,0
0,41,2,20,0,1,42,1,8,40,2,2,0
1,34,2,20,0,1,27,1,8,48,1,2,0
0,26,2,14,0,1,36,1,8,48,2,2,0
1,46,2,20,0,0,7,1,8,0,1,2,0
0,44,2,20,0,0,43,3,0,0,5,0,1
1,64,2,3,0,1,7,1,3,12,1,2,0
0,65,2,4,1,1,19,1,15,90,4,2,0
1,47,2,20,1,1,33,1,9,54,0,2,0
0,45,2,20,0,1,23,1,10,50,2,2,0
1,22,2,1,0,1,29,2,1,5,7,2,0
0,26,2,20,0,0,43,3,0,0,5,0,1
1,24,3,4,0,1,1,1,8,48,2,2,0
0,70,5,7,0,0,43,3,0,0,5,0,1
1,34,2,12,0,1,25,1,9,54,4,2,0
0,34,2,14,0,1,1,1,6,36,7,2,0
1,72,2,8,0,1,25,1,6,36,4,2,0
0,70,2,4,0,0,43,3,0,0,5,1,1
1,62,2,4,0,1,25,1,8,48,4,2,0
0,59,2,4,0,1,19,1,12,84,4,2,0
0,25,3,20,0,1,19,2,4,12,4,0,0
1,35,2,14,0,1,25,1,9,54,4,2,0
0,34,2,14,0,0,43,3,0,0,5,0,1
1,33,2,14,0,1,25,1,8,48,4,2,0
0,34,2,20,0,1,19,1,12,84,4,2,0
1,37,3,4,0,1,1,1,8,48,2,2,0
1,28,3,4,0,1,1,1,8,48,2,2,0
1,32,2,14,0,1,34,1,8,48,2,2,0
0,32,2,14,0,0,43,3,0,0,5,0,1
1,40,2,14,0,1,25,1,7,42,4,2,0
0,39,2,2,0,1,25,1,2,14,4,2,0
1,41,2,4,0,1,25,1,8,48,4,2,0
0,36,2,12,0,0,43,3,0,0,5,2,1
1,69,2,4,0,1,25,1,7,42,4,2,0
0,67,2,4,0,0,43,3,0,0,5,0,1
1,40,3,3,0,1,1,1,6,36,7,2,0
1,92,5,7,0,0,43,3,0,0,5,0,1
0,63,3,20,0,1,25,1,3,21,4,2,0
0,47,5,14,0,1,8,1,12,72,3,2,0
1,42,2,4,0,1,25,1,8,48,4,2,0
0,30,2,14,0,1,1,1,4,24,7,2,0
1,31,2,7,0,1,25,1,9,54,4,2,0
0,25,2,4,0,0,43,3,0,0,5,0,1
1,54,2,4,0,1,25,1,9,54,4,2,0
0,52,2,12,0,1,1,1,6,36,7,2,0
1,27,2,14,0,1,1,1,8,48,2,2,0
0,25,2,13,0,0,43,3,0,0,5,0,1
1,29,2,11,0,1,1,1,8,48,2,2,0
0,21,2,4,0,0,43,3,0,0,5,2,1
1,48,2,14,0,1,25,1,8,40,4,2,0
0,52,2,14,0,0,43,3,0,0,5,1,1
1,58,2,4,0,1,25,1,8,48,4,2,0
0,41,2,4,0,1,1,1,4,24,7,2,0
1,22,3,14,0,1,22,1,8,48,2,2,0
0,47,3,4,0,0,43,3,0,0,5,1,1
1,62,5,14,0,1,25,1,3,9,4,2,0
1,30,3,20,0,1,18,1,8,48,2,2,0
1,25,3,1,0,0,43,3,0,0,5,1,2
1,41,2,4,0,1,19,1,7,42,4,2,0
0,38,2,4,0,1,25,1,3,21,4,2,0
1,16,3,12,0,1,1,2,8,24,2,2,0
1,18,3,0,0,1,19,1,7,21,4,2,0
1,42,2,14,0,1,33,1,8,48,4,2,0
0,41,2,20,0,1,19,2,2,8,4,2,0
0,74,5,9,0,0,43,3,0,0,5,1,1
1,61,5,14,0,1,25,1,4,12,4,2,0
0,27,3,20,0,1,42,1,8,48,1,2,0
1,21,3,14,0,0,43,3,0,0,5,1,1
0,29,2,14,0,0,43,3,0,0,5,1,1
1,45,2,4,0,1,25,1,4,12,4,2,0
0,52,2,4,0,0,43,3,0,0,5,1,1
1,17,3,5,0,1,1,1,8,48,2,2,0
1,56,2,4,0,1,25,1,3,12,4,2,0
1,54,2,20,0,1,25,1,4,8,4,2,0
0,54,2,14,1,1,32,1,3,18,2,2,0
1,29,3,20,0,1,37,1,8,40,2,2,0
0,27,3,20,0,1,6,1,8,48,2,2,0
1,25,3,20,0,1,3,1,8,48,2,2,0
1,23,3,0,0,1,36,1,8,48,2,2,0
1,20,3,1,0,1,32,2,8,48,2,2,0
1,49,2,14,1,1,32,1,8,48,1,2,0
1,37,2,14,1,1,25,1,3,12,4,2,0
0,36,2,20,0,1,5,1,4,28,2,2,0
1,56,3,14,0,1,25,1,4,8,4,2,0
0,78,5,4,0,0,43,3,0,0,5,1,1
1,70,2,4,0,0,43,3,0,0,5,0,1
0,59,2,12,0,0,43,3,0,0,5,1,1
1,38,2,14,0,1,27,1,8,48,2,2,0
0,39,2,14,0,0,43,3,0,0,5,1,1
1,18,3,0,0,0,43,3,0,0,5,1,2
1,40,2,14,0,1,25,1,4,8,4,2,0
0,40,2,14,0,0,43,3,0,0,5,1,1
1,48,2,14,0,1,33,1,8,48,4,2,0
0,42,2,14,0,1,19,1,10,70,4,2,0
1,61,2,4,0,1,25,1,1,3,4,2,0
0,58,2,14,0,0,43,3,0,0,5,1,1
1,29,3,20,0,1,21,1,8,48,2,2,0
0,33,2,14,1,0,43,3,0,0,5,1,1
1,32,2,14,0,1,33,1,8,48,4,2,0
0,33,2,14,0,1,19,2,2,6,4,2,0
1,55,2,4,0,1,11,1,8,48,3,2,0
0,55,2,4,0,1,1,1,6,24,2,2,0
0,17,3,6,0,0,43,3,0,0,5,1,1
0,71,5,4,0,1,36,1,2,14,4,2,0
1,49,3,4,0,1,25,1,8,48,4,2,0
1,48,2,14,0,1,25,1,2,14,4,2,0
0,49,2,14,0,1,19,1,12,84,4,2,0
1,62,2,14,1,0,43,3,0,0,5,0,1
0,50,2,20,0,1,25,1,3,21,4,2,0
1,20,3,14,1,0,43,3,0,0,5,1,2
1,47,3,8,0,1,25,1,6,36,4,2,0
1,35,2,4,0,1,4,0,8,48,2,2,0
0,35,2,14,1,1,32,1,8,48,2,2,0
1,53,2,8,0,1,25,1,6,36,4,2,0
0,47,2,14,0,1,8,1,8,48,3,2,0
1,19,3,4,0,1,4,1,8,48,2,2,0
1,20,2,4,0,1,1,1,8,48,2,2,0
0,18,2,14,0,1,8,1,8,48,3,2,0
1,80,5,15,0,0,43,3,0,0,5,0,1
1,47,3,4,0,1,4,0,8,48,2,2,0
1,46,2,14,0,1,25,1,6,36,4,2,0
0,46,2,0,0,1,36,1,12,60,2,2,0
1,83,2,7,0,0,43,3,0,0,5,0,1
0,82,2,7,0,0,43,3,0,0,5,0,1
1,50,2,11,0,1,25,1,7,49,4,2,0
0,51,2,13,0,1,25,1,2,14,4,2,0
1,20,3,0,0,1,1,2,5,10,7,0,0
0,18,3,2,0,1,1,2,5,10,7,0,0
0,28,3,20,0,0,43,3,0,0,5,0,2
1,45,2,14,0,1,4,1,8,32,2,2,0
0,48,2,14,1,1,8,1,8,48,3,2,0
0,21,3,14,1,1,32,2,8,48,2,2,0
1,16,3,14,0,0,43,3,0,0,5,0,1
1,34,2,20,0,1,25,1,4,28,4,2,0
0,34,2,20,0,1,15,1,8,40,1,2,0
0,51,5,14,0,1,8,2,4,12,3,2,0
0,21,3,14,0,1,36,1,8,48,2,2,0
0,24,2,14,0,1,36,2,6,42,4,0,0
1,25,2,3,0,1,11,1,8,48,2,2,0
1,33,2,14,0,1,4,1,8,48,2,2,0
0,33,2,20,0,0,43,3,0,0,5,0,1
1,32,2,13,0,1,33,1,8,48,0,2,0
0,29,2,3,0,1,36,1,8,48,7,2,0
0,84,5,9,0,0,43,3,0,0,5,0,1
1,41,3,14,0,1,11,1,8,56,2,2,0
1,56,2,4,0,1,4,0,8,48,2,2,0
0,35,2,3,0,1,7,1,8,48,1,2,0
1,23,3,20,0,0,43,3,0,0,5,1,2
0,57,5,3,0,0,43,3,0,0,5,1,1
0,18,3,14,0,0,43,3,0,0,5,1,1
1,38,2,3,0,1,27,1,8,8,2,2,0
0,35,2,14,0,0,43,3,0,0,5,0,1
1,51,2,2,0,1,11,1,8,48,2,2,0
0,54,2,14,0,0,43,3,0,0,5,0,1
1,30,2,14,0,1,4,1,8,48,2,2,0
0,28,2,12,0,0,43,3,0,0,5,0,1
0,86,5,5,0,0,43,3,0,0,5,1,1
0,57,3,14,0,0,43,3,0,0,5,1,1
1,74,2,9,0,0,43,3,0,0,5,0,1
0,68,2,15,0,1,8,2,7,14,3,0,0
1,48,2,4,0,1,22,0,8,48,2,2,0
0,55,2,14,0,1,31,1,8,24,1,2,0
1,21,2,20,0,1,12,2,8,48,2,2,0
0,23,2,14,0,1,36,1,8,48,2,2,0
1,42,2,14,0,1,33,1,8,48,0,2,0
0,48,2,14,0,1,19,1,8,24,4,2,0
0,23,3,14,0,1,36,1,3,18,2,2,0
1,22,3,14,0,1,11,1,9,54,2,2,0
0,20,3,3,0,1,36,2,8,48,2,0,0
1,38,2,14,0,1,22,0,8,48,2,2,0
0,37,2,14,0,1,19,1,4,12,4,2,0
1,33,2,14,0,1,32,1,8,48,2,2,0
0,31,2,20,0,0,43,3,0,0,5,0,2
1,30,2,20,0,1,32,1,8,48,2,2,0
1,55,2,4,0,1,14,1,6,42,2,2,0
0,59,2,4,0,0,43,3,0,0,5,1,1
1,19,3,0,0,0,43,3,0,0,5,0,2
1,60,2,14,0,0,4,0,8,0,2,2,0
0,57,2,20,0,1,15,1,8,40,1,2,0
0,31,3,20,0,0,43,3,0,0,5,0,1
1,50,2,14,0,1,11,1,8,56,2,2,0
0,38,2,14,0,0,43,3,0,0,5,0,1
0,32,3,20,0,1,34,1,8,48,2,2,0
1,65,2,14,0,1,22,0,8,48,2,2,0
0,64,2,4,0,0,43,3,0,0,5,0,1
1,30,2,20,0,1,36,1,8,48,2,2,0
0,38,2,20,0,0,43,3,0,0,5,0,1
1,48,2,2,0,1,22,0,8,48,2,2,0
0,48,2,0,0,0,43,3,0,0,5,1,1
0,21,3,20,0,1,10,1,8,40,2,2,0
0,54,1,20,0,1,42,1,8,24,1,2,0
1,24,3,0,0,1,32,2,8,48,2,2,0
1,24,3,0,0,1,36,2,8,48,2,2,0
1,20,3,0,0,0,43,3,0,0,5,1,1
0,84,5,11,0,0,43,3,0,0,5,0,1
1,24,2,14,0,1,36,1,8,48,2,2,0
0,24,2,14,0,0,43,3,0,0,5,1,1
1,48,1,20,0,1,33,1,8,48,0,2,0
1,48,2,20,0,1,33,1,8,48,0,2,0
0,56,2,20,0,1,42,1,4,20,1,2,0
0,20,3,3,0,0,43,3,0,0,5,0,2
0,91,3,4,0,0,43,3,0,0,5,1,1
0,17,3,14,0,1,8,2,1,70,3,2,0
0,23,3,14,0,1,32,2,7,42,2,2,0
0,19,3,14,1,1,32,2,7,42,2,2,0
0,20,3,14,1,1,32,2,7,42,2,2,0
0,19,3,14,0,1,32,2,7,42,2,2,0
1,27,2,14,0,1,19,1,5,40,4,2,0
0,39,2,20,0,1,34,1,8,32,1,2,0
1,22,2,20,0,1,11,1,8,48,2,2,0
0,20,2,20,0,1,5,2,8,48,2,2,0
0,56,3,4,0,0,43,3,0,0,5,1,1
1,31,2,4,0,1,11,1,8,56,2,2,0
0,48,2,14,0,1,13,1,2,14,2,2,0
1,24,3,14,0,1,16,2,8,48,2,2,0
1,19,3,14,0,1,16,2,8,48,2,2,0
0,16,3,11,0,0,43,3,0,0,5,1,1
1,52,2,20,0,1,33,1,8,48,0,2,0
0,52,2,20,0,1,42,1,8,40,1,2,0
1,23,3,20,0,1,20,1,8,48,2,2,0
0,21,3,20,0,1,10,2,8,48,2,2,0
1,41,2,12,0,1,11,1,10,60,2,2,0
0,34,2,12,0,1,36,1,3,21,4,2,0
1,30,3,9,0,1,4,2,8,48,2,2,0
1,28,2,12,0,1,4,2,8,48,2,2,0
0,25,2,13,0,0,43,3,0,0,5,1,1
1,32,2,14,0,1,11,1,6,24,2,2,0
0,36,2,20,0,1,13,2,8,48,2,2,0
1,62,3,20,1,1,23,2,4,4,2,2,0
0,88,5,4,0,0,43,3,0,0,5,1,1
1,32,2,14,0,1,22,0,8,32,2,2,0
0,21,2,14,0,0,43,3,0,0,5,1,1
1,58,2,7,0,1,25,1,4,28,0,2,0
0,54,2,14,0,1,1,1,2,20,7,2,0
0,24,3,4,0,0,43,3,0,0,5,0,2
0,20,3,14,0,0,43,3,0,0,5,1,2
1,60,2,4,0,1,22,2,8,16,2,2,0
0,50,2,4,0,1,8,2,4,8,3,2,0
1,18,3,8,0,1,36,2,8,40,2,2,0
1,31,2,0,0,1,22,0,8,32,2,2,0
0,49,2,8,0,1,8,2,4,16,3,2,0
0,67,2,13,0,1,19,1,8,56,4,2,0
1,71,2,12,0,0,43,3,0,0,5,0,1
0,46,3,14,1,1,36,1,4,28,7,2,0
0,47,1,0,0,0,43,3,0,0,5,1,1
1,23,3,14,0,1,14,2,8,24,2,2,0
1,21,3,12,0,0,43,3,0,0,5,1,2
1,18,3,0,0,1,14,2,8,24,2,2,0
0,36,2,14,0,0,43,3,0,0,5,0,1
0,21,3,14,0,1,14,2,8,24,2,2,0
1,72,2,4,0,0,43,3,0,0,5,0,1
0,68,2,7,0,1,8,1,4,4,3,2,0
1,45,2,14,0,1,34,1,8,48,2,2,0
0,42,2,20,0,0,43,3,0,0,5,0,2
1,46,2,3,0,1,5,1,8,40,2,2,0
0,46,3,4,0,1,8,1,8,48,3,2,0
1,27,2,4,0,1,22,1,8,48,2,2,0
0,30,2,8,0,0,43,3,0,0,5,1,1
1,55,3,20,0,1,18,1,7,42,0,2,0
0,55,1,4,1,0,43,3,0,0,5,0,1
1,34,2,14,0,1,22,0,8,48,2,2,0
1,35,2,14,0,1,22,0,8,48,2,2,0
0,50,2,0,0,0,43,3,0,0,5,1,1
1,78,5,8,0,1,33,1,8,24,0,2,0
0,36,2,2,0,0,43,3,0,0,5,1,1
1,38,2,4,0,1,11,1,8,48,2,2,0
0,28,2,14,0,0,43,3,0,0,5,0,1
1,47,5,14,0,1,33,1,8,40,0,2,0
1,23,3,12,0,1,27,1,8,40,7,2,0
1,55,2,4,0,1,27,1,8,32,2,2,0
0,51,2,14,0,0,43,3,0,0,5,1,1
1,32,3,0,0,1,27,1,8,32,2,2,0
0,30,3,20,0,0,43,3,0,0,5,0,2
1,31,2,14,0,0,43,3,0,0,5,1,1
0,23,2,9,0,0,43,3,0,0,5,0,1
1,52,2,20,0,1,11,1,8,16,2,2,0
0,52,2,20,0,0,43,3,0,0,5,1,1
1,24,3,14,0,1,36,1,8,48,2,2,0
0,30,5,14,0,0,43,3,0,0,5,2,2
1,36,2,3,0,1,11,1,11,66,2,2,0
0,89,5,8,0,0,43,3,0,0,5,0,1
1,58,2,14,0,1,25,1,3,12,4,2,0
0,59,2,20,0,1,19,1,8,56,4,2,0
1,20,3,1,0,0,43,3,0,0,5,1,1
1,64,2,4,0,0,43,3,0,0,5,0,1
0,63,2,14,0,0,22,2,8,0,2,2,0
1,62,2,4,0,1,7,1,4,4,1,2,0
0,58,2,13,0,1,19,1,10,70,4,2,0
1,17,3,14,0,0,43,3,0,0,5,1,1
1,49,2,4,0,1,4,0,8,48,2,2,0
0,45,2,14,0,1,25,2,1,7,4,2,0
1,69,2,2,0,1,19,1,8,16,0,2,0
1,63,3,15,0,0,43,3,0,0,5,1,1
0,27,2,9,0,0,43,3,0,0,5,2,2
1,43,2,14,0,0,19,1,8,0,2,2,0
0,48,2,14,0,0,36,1,8,0,2,2,0
1,22,3,20,0,1,10,1,8,40,2,2,0
0,86,5,8,0,0,43,3,0,0,5,0,1
0,44,1,0,0,0,43,3,0,0,5,1,1
0,58,3,9,0,0,43,3,0,0,5,1,1
1,21,3,20,0,1,5,2,8,40,1,2,0
0,60,5,4,0,0,43,3,0,0,5,1,1
1,29,2,20,0,1,36,1,8,48,2,2,0
0,25,2,20,0,1,32,2,8,48,2,2,0
1,16,3,13,0,0,43,3,0,0,5,1,1
1,56,5,4,0,1,25,1,1,7,4,2,0
0,19,3,3,0,0,43,3,0,0,5,0,1
1,36,2,14,0,1,22,0,8,48,2,2,0
0,37,2,14,0,1,36,1,4,12,4,2,0
1,37,2,14,0,1,25,1,8,32,0,2,0
0,33,2,14,0,1,1,1,4,16,7,2,0
1,56,2,14,0,1,25,1,7,42,4,2,0
0,51,2,14,0,1,19,1,13,91,4,2,0
1,32,2,20,0,1,4,1,8,48,2,2,0
0,30,2,20,0,1,5,1,8,40,1,2,0
0,23,3,20,0,1,6,1,8,48,2,2,0
1,42,1,2,0,0,43,3,0,0,5,1,1
1,39,2,14,0,1,27,1,8,48,2,2,0
0,39,2,20,0,1,42,1,8,16,1,2,0
0,75,3,8,0,0,43,3,0,0,5,1,1
0,85,3,4,0,0,43,3,0,0,5,0,1
1,93,5,15,0,1,25,2,2,14,4,2,0
1,50,2,13,0,1,25,1,8,32,0,2,0
0,42,2,14,0,0,43,3,0,0,5,0,1
0,16,3,0,0,0,43,3,0,0,5,1,1
0,59,5,4,0,1,8,1,8,40,3,2,0
1,36,2,4,0,1,22,2,8,48,2,2,0
1,30,2,12,0,1,27,1,8,48,2,2,0
1,39,2,4,0,1,22,2,8,24,2,2,0
0,34,2,14,0,0,43,3,0,0,5,0,1
1,63,5,8,0,1,25,1,4,28,4,2,0
1,22,2,20,0,1,37,2,8,48,2,0,0
0,21,2,20,0,0,43,3,0,0,5,1,1
1,19,3,13,0,1,22,1,8,56,2,2,0
1,39,2,20,0,1,33,1,8,48,0,2,0
0,40,2,20,1,0,43,3,0,0,5,0,1
1,57,2,9,0,1,25,1,8,16,4,2,0
0,54,2,9,0,0,43,3,0,0,5,0,1
1,31,3,20,0,1,10,1,8,40,2,2,0
0,22,3,20,0,0,43,3,0,0,5,1,2
1,61,2,8,0,1,25,1,4,4,4,2,0
0,62,2,4,0,0,43,3,0,0,5,2,1
1,33,1,0,0,1,1,2,8,56,2,2,0
0,57,5,4,0,1,8,1,8,24,3,2,0
0,31,3,14,0,0,32,1,8,0,2,2,0
1,28,2,14,0,1,1,1,8,40,2,2,0
0,23,2,0,0,1,25,1,2,14,4,2,0
0,64,3,7,0,0,43,3,0,0,5,0,1
1,32,2,20,0,0,43,3,0,0,5,0,2
1,29,2,14,0,1,25,1,8,24,4,2,0
0,25,2,13,0,1,36,1,4,12,4,2,0
1,47,2,0,0,1,23,1,8,48,2,2,0
0,44,2,13,0,1,23,1,1,5,2,2,0
1,25,3,20,0,1,32,1,8,48,2,2,0
1,22,3,20,0,1,1,2,8,48,2,2,0
1,19,3,20,0,1,4,2,8,48,2,2,0
1,56,2,4,0,1,25,1,8,48,4,2,0
0,59,2,4,0,0,43,3,0,0,5,0,1
1,51,2,4,0,1,22,0,8,40,2,2,0
0,47,2,14,0,0,43,3,0,0,5,0,1
0,52,5,4,0,0,43,3,0,0,5,2,1
1,32,2,14,0,1,36,1,8,48,2,2,0
0,32,2,20,0,1,19,2,8,56,4,2,0
1,30,2,14,0,1,11,2,8,40,2,2,0
0,27,2,14,0,1,36,2,8,48,2,2,0
1,66,2,7,0,1,25,1,2,14,4,2,0
0,56,2,14,0,1,36,1,4,8,4,2,0
0,22,3,14,0,1,36,1,8,48,2,2,0
1,40,2,20,0,1,12,1,8,48,2,2,0
0,52,2,14,0,0,43,3,0,0,5,2,1
1,66,2,4,0,1,25,1,8,48,4,2,0
0,58,2,13,0,1,1,2,6,36,7,2,0
0,30,3,20,0,1,29,1,8,40,2,2,0
0,27,3,20,0,1,29,1,8,48,2,2,0
0,18,3,0,0,0,43,3,0,0,5,1,1
1,65,2,4,0,1,25,1,1,7,4,2,0
0,60,2,4,0,0,43,3,0,0,5,0,1
1,35,2,14,0,1,33,1,5,15,4,2,0
0,32,2,20,0,0,43,3,0,0,5,0,1
1,50,2,14,1,1,25,1,2,14,4,2,0
0,49,2,0,0,0,32,1,10,0,2,2,0
1,15,3,14,0,0,43,3,0,0,5,2,1
1,91,2,14,0,0,43,3,0,0,5,0,1
0,78,2,4,0,0,43,3,0,0,5,0,1
0,41,1,20,0,0,43,3,0,0,5,0,1
0,57,2,20,0,1,25,1,2,14,4,2,0
0,40,3,20,0,0,43,3,0,0,5,0,1
0,80,5,5,0,0,43,3,0,0,5,0,1
0,36,2,14,1,0,43,3,0,0,5,1,1
1,61,2,3,0,1,25,1,2,12,4,2,0
0,59,2,3,0,1,17,1,7,35,2,2,0
0,47,2,20,0,1,42,1,8,0,1,2,0
1,29,2,2,0,1,33,1,8,48,4,2,0
0,29,2,20,0,0,43,3,0,0,5,0,1
1,92,5,14,0,0,43,3,0,0,5,0,1
0,20,3,14,0,1,8,1,12,84,3,2,0
1,29,2,5,0,0,43,3,0,0,5,2,2
0,19,2,14,0,0,43,3,0,0,5,0,1
0,54,5,4,0,1,1,2,8,40,2,2,0
0,35,2,4,0,1,31,1,10,70,3,2,0
1,68,2,6,0,0,43,3,0,0,5,0,1
0,65,2,8,0,0,43,3,0,0,5,0,1
1,40,3,7,0,1,22,0,8,48,2,2,0
1,34,2,14,0,1,33,1,8,32,4,2,0
1,58,2,14,0,0,43,3,0,0,5,0,1
0,25,3,20,0,0,43,3,0,0,5,0,1
0,21,3,14,0,1,8,1,12,84,3,2,0
0,75,5,8,0,1,25,1,1,5,4,2,0
1,46,2,14,0,1,33,1,8,48,0,2,0
0,48,2,14,0,1,19,1,12,84,4,2,0
0,24,3,20,0,1,10,2,8,40,2,2,0
1,21,3,20,0,1,36,2,8,44,2,2,0
1,52,2,20,0,1,11,1,8,48,2,2,0
0,47,2,13,0,0,43,3,0,0,5,0,1
1,17,3,0,1,0,43,3,0,0,5,1,1
1,43,2,13,0,1,1,2,8,48,2,2,0
0,39,2,4,0,1,25,2,1,7,4,2,0
0,17,3,14,0,0,43,3,0,0,5,2,1
0,19,3,14,0,1,31,1,9,45,3,0,0
1,57,1,14,0,1,25,1,2,12,4,2,0
1,18,3,14,0,0,43,3,0,0,5,1,1
1,73,2,8,0,1,25,1,2,14,4,2,0
0,67,2,4,0,1,25,1,1,7,4,2,0
1,21,3,3,0,0,43,3,0,0,5,1,1
1,23,3,20,0,1,5,1,8,40,1,2,0
1,43,1,14,0,1,1,2,8,48,2,2,0
1,74,2,4,0,1,11,1,7,42,2,2,0
0,62,2,8,0,0,43,3,0,0,5,0,1
1,40,3,12,0,1,22,1,8,48,2,2,0
1,38,2,4,0,1,22,1,8,48,2,2,0
0,29,2,14,0,0,43,3,0,0,5,2,1
1,37,2,14,0,1,11,1,7,42,2,2,0
0,34,2,0,0,1,32,2,8,54,2,2,0
1,67,3,8,0,1,25,1,6,12,0,2,0
1,85,2,20,0,0,43,3,0,0,5,0,1
0,77,2,8,0,0,43,3,0,0,5,1,1
0,48,3,20,0,0,43,3,0,0,5,0,1
0,45,3,14,0,0,43,3,0,0,5,1,1
1,49,2,4,0,1,4,0,8,48,2,2,0
0,49,2,4,0,1,25,2,1,7,4,2,0
1,21,3,20,0,0,43,3,0,0,5,2,2
1,24,3,20,0,1,42,1,8,40,2,2,0
1,43,3,20,0,1,23,1,4,28,2,2,0
1,53,2,4,0,1,22,0,8,48,2,2,0
0,45,2,4,1,1,1,2,8,8,2,2,0
1,27,3,4,0,0,43,3,0,0,5,2,2
1,24,3,4,0,1,22,2,8,48,2,2,0
1,23,5,13,0,1,22,2,8,48,2,2,0
0,19,3,4,0,1,1,2,8,8,2,2,0
1,18,3,4,0,1,22,0,8,48,2,2,0
1,63,2,14,0,1,25,1,1,7,4,2,0
0,62,2,4,0,0,43,3,0,0,5,0,1
1,20,3,4,0,1,36,1,8,48,2,2,0
1,16,3,14,0,1,1,1,1,7,7,2,0
1,46,2,4,0,1,4,0,8,40,2,2,0
0,20,3,3,0,0,43,3,0,0,5,1,1
0,17,3,14,0,1,32,2,5,15,2,2,0
1,56,2,14,0,1,1,2,8,32,2,2,0
0,53,2,14,0,0,43,3,0,0,5,2,1
1,26,3,4,0,0,43,3,0,0,5,2,2
1,21,3,14,0,0,43,3,0,0,5,2,2
1,38,2,2,0,1,7,1,8,8,1,2,0
0,65,3,4,0,1,31,1,15,90,3,2,0
1,51,2,14,0,1,22,0,8,48,2,2,0
0,49,2,14,0,1,1,2,8,40,2,2,0
1,19,3,6,0,1,22,0,8,48,2,2,0
1,32,2,14,0,1,35,2,5,15,2,2,0
0,23,2,14,0,0,43,3,0,0,5,1,1
1,48,2,8,0,1,1,1,8,40,1,2,0
0,49,2,14,0,1,8,1,2,6,3,2,0
0,23,3,20,1,1,42,1,8,40,1,2,0
0,22,3,20,0,0,43,3,0,0,5,1,2
0,25,2,20,0,1,36,2,8,48,2,0,0
1,63,2,4,0,1,25,1,10,40,0,2,0
0,65,2,4,0,0,43,3,0,0,5,2,1
1,27,5,11,0,1,22,1,8,48,2,2,0
1,39,1,14,1,1,1,2,4,20,2,2,0
0,30,2,14,0,0,43,3,0,0,5,0,1
0,93,5,6,0,0,43,3,0,0,5,1,1
1,83,2,8,0,0,43,3,0,0,5,0,1
0,71,2,4,0,0,43,3,0,0,5,0,1
1,50,3,4,0,1,25,1,6,42,0,2,0
1,50,2,4,0,1,22,2,8,48,2,2,0
0,54,2,12,0,1,25,1,2,2,4,2,0
1,23,3,20,0,1,37,1,8,48,2,2,0
1,20,3,20,0,0,43,3,0,0,5,1,2
